,Kernel Version,Subsystem,File,Callee,Caller,Caller Type
383,v5.6,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
384,v5.6,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
385,v5.6,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
386,v5.6,arch/arm/kernel,traps.c,do_exit,oops_end,function
387,v5.6,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
388,v5.6,arch/arm64/kernel,traps.c,do_exit,die,function
389,v5.6,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
390,v5.6,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
391,v5.6,arch/csky/kernel,traps.c,do_exit,die_if_kernel,function
392,v5.6,arch/h8300/kernel,traps.c,do_exit,die,function
393,v5.6,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
394,v5.6,arch/hexagon/kernel,traps.c,do_exit,die,function
395,v5.6,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
396,v5.6,arch/ia64/kernel,traps.c,do_exit,die,function
397,v5.6,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
398,v5.6,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
399,v5.6,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
400,v5.6,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
401,v5.6,arch/microblaze/kernel,exceptions.c,do_exit,die,function
402,v5.6,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
403,v5.6,arch/mips/kernel,traps.c,do_exit,die,function
404,v5.6,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
405,v5.6,arch/nds32/kernel,traps.c,do_exit,die,function
406,v5.6,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
407,v5.6,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
408,v5.6,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
409,v5.6,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
410,v5.6,arch/nios2/kernel,traps.c,do_exit,die,function
411,v5.6,arch/openrisc/kernel,traps.c,do_exit,die,function
412,v5.6,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
413,v5.6,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
414,v5.6,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
415,v5.6,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
416,v5.6,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
417,v5.6,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
418,v5.6,arch/riscv/kernel,traps.c,do_exit,die,function
419,v5.6,arch/riscv/mm,fault.c,do_exit,do_page_fault,function
420,v5.6,arch/s390/kernel,dumpstack.c,do_exit,die,function
421,v5.6,arch/s390/kernel,nmi.c,do_exit,s390_handle_mcck,function
422,v5.6,arch/s390/kernel,process.c,do_exit,copy_thread_tls,function
423,v5.6,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
424,v5.6,arch/s390/mm,fault.c,do_exit,do_no_context,function
425,v5.6,arch/s390/mm,fault.c,do_exit,do_low_address,function
426,v5.6,arch/sh/kernel,traps.c,do_exit,die,function
427,v5.6,arch/sh/mm,fault.c,do_exit,no_context,function
428,v5.6,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
429,v5.6,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
430,v5.6,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
431,v5.6,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
432,v5.6,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
433,v5.6,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
434,v5.6,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
435,v5.6,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
436,v5.6,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
437,v5.6,arch/unicore32/kernel,traps.c,do_exit,die,function
438,v5.6,arch/unicore32/mm,fault.c,do_exit,__do_kernel_fault,function
439,v5.6,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
440,v5.6,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
441,v5.6,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
442,v5.6,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
443,v5.6,arch/xtensa/kernel,traps.c,do_exit,die,function
444,v5.6,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
445,v5.6,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
446,v5.6,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
447,v5.6,fs,buffer.c,do_exit,bdflush,syscall
448,v5.6,include/linux,module.h,do_exit,module_put_and_exit,macro
449,v5.6,kernel,exit.c,do_exit,complete_and_exit,function
450,v5.6,kernel,exit.c,do_exit,exit,syscall
451,v5.6,kernel,exit.c,do_exit,do_group_exit,function
452,v5.6,kernel,kthread.c,do_exit,kthread,function
453,v5.6,kernel,kthread.c,do_exit,kthread,function
454,v5.6,kernel,kthread.c,do_exit,kthread,function
455,v5.6,kernel,module.c,do_exit,__module_put_and_exit,function
456,v5.6,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
457,v5.6,kernel,reboot.c,do_exit,reboot,syscall
458,v5.6,kernel,reboot.c,do_exit,reboot,syscall
459,v5.6,kernel,seccomp.c,do_exit,__secure_computing_strict,function
460,v5.6,kernel,seccomp.c,do_exit,__seccomp_filter,function
461,v5.6,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
462,v5.6,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
463,v5.6,kernel,fork.c,copy_process,fork_idle,function
464,v5.6,kernel,fork.c,copy_process,_do_fork,function
465,v5.7,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
466,v5.7,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
467,v5.7,kernel,nsproxy.c,switch_task_namespaces,setns,syscall
468,v5.7,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
469,v5.7,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
470,v5.7,kernel,fork.c,ksys_unshare,unshare,syscall
471,v5.7,kernel,exit.c,exit_task_namespaces,do_exit,function
472,v5.7,kernel,fork.c,exit_task_namespaces,copy_process,function
473,v5.7,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
474,v5.7,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
475,v5.7,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
476,v5.7,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
477,v5.7,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
478,v5.7,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
479,v5.7,arch/arm/kernel,traps.c,do_exit,oops_end,function
480,v5.7,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
481,v5.7,arch/arm64/kernel,traps.c,do_exit,die,function
482,v5.7,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
483,v5.7,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
484,v5.7,arch/csky/kernel,traps.c,do_exit,die_if_kernel,function
485,v5.7,arch/h8300/kernel,traps.c,do_exit,die,function
486,v5.7,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
487,v5.7,arch/hexagon/kernel,traps.c,do_exit,die,function
488,v5.7,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
489,v5.7,arch/ia64/kernel,traps.c,do_exit,die,function
490,v5.7,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
491,v5.7,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
492,v5.7,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
493,v5.7,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
494,v5.7,arch/microblaze/kernel,exceptions.c,do_exit,die,function
495,v5.7,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
496,v5.7,arch/mips/kernel,traps.c,do_exit,die,function
497,v5.7,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
498,v5.7,arch/nds32/kernel,traps.c,do_exit,die,function
499,v5.7,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
500,v5.7,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
501,v5.7,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
502,v5.7,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
503,v5.7,arch/nios2/kernel,traps.c,do_exit,die,function
504,v5.7,arch/openrisc/kernel,traps.c,do_exit,die,function
505,v5.7,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
506,v5.7,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
507,v5.7,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
508,v5.7,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
509,v5.7,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
510,v5.7,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
511,v5.7,arch/riscv/kernel,traps.c,do_exit,die,function
512,v5.7,arch/riscv/mm,fault.c,do_exit,do_page_fault,function
513,v5.7,arch/s390/kernel,dumpstack.c,do_exit,die,function
514,v5.7,arch/s390/kernel,nmi.c,do_exit,s390_handle_mcck,function
515,v5.7,arch/s390/kernel,process.c,do_exit,copy_thread_tls,function
516,v5.7,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
517,v5.7,arch/s390/mm,fault.c,do_exit,do_no_context,function
518,v5.7,arch/s390/mm,fault.c,do_exit,do_low_address,function
519,v5.7,arch/sh/kernel,traps.c,do_exit,die,function
520,v5.7,arch/sh/mm,fault.c,do_exit,no_context,function
521,v5.7,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
522,v5.7,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
523,v5.7,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
524,v5.7,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
525,v5.7,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
526,v5.7,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
527,v5.7,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
528,v5.7,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
529,v5.7,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
530,v5.7,arch/unicore32/kernel,traps.c,do_exit,die,function
531,v5.7,arch/unicore32/mm,fault.c,do_exit,__do_kernel_fault,function
532,v5.7,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
533,v5.7,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
534,v5.7,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
535,v5.7,arch/xtensa/kernel,traps.c,do_exit,die,function
536,v5.7,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
537,v5.7,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
538,v5.7,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
539,v5.7,fs,buffer.c,do_exit,bdflush,syscall
540,v5.7,include/linux,module.h,do_exit,module_put_and_exit,macro
541,v5.7,kernel,exit.c,do_exit,complete_and_exit,function
542,v5.7,kernel,exit.c,do_exit,exit,syscall
543,v5.7,kernel,exit.c,do_exit,do_group_exit,function
544,v5.7,kernel,kthread.c,do_exit,kthread,function
545,v5.7,kernel,kthread.c,do_exit,kthread,function
546,v5.7,kernel,kthread.c,do_exit,kthread,function
547,v5.7,kernel,module.c,do_exit,__module_put_and_exit,function
548,v5.7,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
549,v5.7,kernel,reboot.c,do_exit,reboot,syscall
550,v5.7,kernel,reboot.c,do_exit,reboot,syscall
551,v5.7,kernel,seccomp.c,do_exit,__secure_computing_strict,function
552,v5.7,kernel,seccomp.c,do_exit,__seccomp_filter,function
553,v5.7,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
554,v5.7,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
555,v5.7,kernel,fork.c,copy_process,fork_idle,function
556,v5.7,kernel,fork.c,copy_process,_do_fork,function
557,v5.8,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
558,v5.8,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
559,v5.8,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
560,v5.8,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
561,v5.8,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
562,v5.8,kernel,fork.c,ksys_unshare,unshare,syscall
563,v5.8,kernel,exit.c,exit_task_namespaces,do_exit,function
564,v5.8,kernel,fork.c,exit_task_namespaces,copy_process,function
565,v5.8,kernel,nsproxy.c,commit_nsset,setns,syscall
566,v5.8,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
567,v5.8,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
568,v5.8,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
569,v5.8,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
570,v5.8,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
571,v5.8,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
572,v5.8,arch/arm/kernel,traps.c,do_exit,oops_end,function
573,v5.8,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
574,v5.8,arch/arm64/kernel,traps.c,do_exit,die,function
575,v5.8,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
576,v5.8,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
577,v5.8,arch/csky/kernel,traps.c,do_exit,die_if_kernel,function
578,v5.8,arch/h8300/kernel,traps.c,do_exit,die,function
579,v5.8,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
580,v5.8,arch/hexagon/kernel,traps.c,do_exit,die,function
581,v5.8,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
582,v5.8,arch/ia64/kernel,traps.c,do_exit,die,function
583,v5.8,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
584,v5.8,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
585,v5.8,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
586,v5.8,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
587,v5.8,arch/microblaze/kernel,exceptions.c,do_exit,die,function
588,v5.8,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
589,v5.8,arch/mips/kernel,traps.c,do_exit,die,function
590,v5.8,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
591,v5.8,arch/nds32/kernel,traps.c,do_exit,die,function
592,v5.8,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
593,v5.8,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
594,v5.8,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
595,v5.8,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
596,v5.8,arch/nios2/kernel,traps.c,do_exit,die,function
597,v5.8,arch/openrisc/kernel,traps.c,do_exit,die,function
598,v5.8,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
599,v5.8,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
600,v5.8,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
601,v5.8,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
602,v5.8,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
603,v5.8,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
604,v5.8,arch/riscv/kernel,traps.c,do_exit,die,function
605,v5.8,arch/riscv/mm,fault.c,do_exit,do_page_fault,function
606,v5.8,arch/s390/kernel,dumpstack.c,do_exit,die,function
607,v5.8,arch/s390/kernel,nmi.c,do_exit,s390_handle_mcck,function
608,v5.8,arch/s390/kernel,process.c,do_exit,copy_thread_tls,function
609,v5.8,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
610,v5.8,arch/s390/mm,fault.c,do_exit,do_no_context,function
611,v5.8,arch/s390/mm,fault.c,do_exit,do_low_address,function
612,v5.8,arch/sh/kernel,traps.c,do_exit,die,function
613,v5.8,arch/sh/mm,fault.c,do_exit,no_context,function
614,v5.8,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
615,v5.8,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
616,v5.8,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
617,v5.8,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
618,v5.8,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
619,v5.8,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
620,v5.8,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
621,v5.8,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
622,v5.8,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
623,v5.8,arch/unicore32/kernel,traps.c,do_exit,die,function
624,v5.8,arch/unicore32/mm,fault.c,do_exit,__do_kernel_fault,function
625,v5.8,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
626,v5.8,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
627,v5.8,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
628,v5.8,arch/xtensa/kernel,traps.c,do_exit,die,function
629,v5.8,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
630,v5.8,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
631,v5.8,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
632,v5.8,fs,buffer.c,do_exit,bdflush,syscall
633,v5.8,include/linux,module.h,do_exit,module_put_and_exit,macro
634,v5.8,kernel,exit.c,do_exit,complete_and_exit,function
635,v5.8,kernel,exit.c,do_exit,exit,syscall
636,v5.8,kernel,exit.c,do_exit,do_group_exit,function
637,v5.8,kernel,kthread.c,do_exit,kthread,function
638,v5.8,kernel,kthread.c,do_exit,kthread,function
639,v5.8,kernel,kthread.c,do_exit,kthread,function
640,v5.8,kernel,module.c,do_exit,__module_put_and_exit,function
641,v5.8,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
642,v5.8,kernel,reboot.c,do_exit,reboot,syscall
643,v5.8,kernel,reboot.c,do_exit,reboot,syscall
644,v5.8,kernel,seccomp.c,do_exit,__secure_computing_strict,function
645,v5.8,kernel,seccomp.c,do_exit,__seccomp_filter,function
646,v5.8,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
647,v5.8,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
648,v5.8,kernel,fork.c,copy_process,fork_idle,function
649,v5.8,kernel,fork.c,copy_process,_do_fork,function
650,v5.9,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
651,v5.9,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
652,v5.9,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
653,v5.9,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
654,v5.9,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
655,v5.9,kernel,fork.c,ksys_unshare,unshare,syscall
656,v5.9,kernel,exit.c,exit_task_namespaces,do_exit,function
657,v5.9,kernel,fork.c,exit_task_namespaces,copy_process,function
658,v5.9,kernel,nsproxy.c,commit_nsset,setns,syscall
659,v5.9,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
660,v5.9,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
661,v5.9,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
662,v5.9,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
663,v5.9,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
664,v5.9,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
665,v5.9,arch/arm/kernel,traps.c,do_exit,oops_end,function
666,v5.9,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
667,v5.9,arch/arm64/kernel,traps.c,do_exit,die,function
668,v5.9,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
669,v5.9,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
670,v5.9,arch/csky/kernel,traps.c,do_exit,die,function
671,v5.9,arch/h8300/kernel,traps.c,do_exit,die,function
672,v5.9,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
673,v5.9,arch/hexagon/kernel,traps.c,do_exit,die,function
674,v5.9,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
675,v5.9,arch/ia64/kernel,traps.c,do_exit,die,function
676,v5.9,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
677,v5.9,arch/m68k/kernel,traps.c,do_exit,die_if_kernel,function
678,v5.9,arch/m68k/kernel,traps.c,do_exit,fpsp040_die,function
679,v5.9,arch/m68k/mm,fault.c,do_exit,send_fault_sig,function
680,v5.9,arch/microblaze/kernel,exceptions.c,do_exit,die,function
681,v5.9,arch/mips/kernel,syscall.c,do_exit,bad_stack,function
682,v5.9,arch/mips/kernel,traps.c,do_exit,die,function
683,v5.9,arch/nds32/kernel,fpu.c,do_exit,handle_fpu_exception,function
684,v5.9,arch/nds32/kernel,traps.c,do_exit,die,function
685,v5.9,arch/nds32/kernel,traps.c,do_exit,unhandled_interruption,function
686,v5.9,arch/nds32/kernel,traps.c,do_exit,unhandled_exceptions,function
687,v5.9,arch/nds32/kernel,traps.c,do_exit,do_revinsn,function
688,v5.9,arch/nds32/mm,fault.c,do_exit,do_page_fault,function
689,v5.9,arch/nios2/kernel,traps.c,do_exit,die,function
690,v5.9,arch/openrisc/kernel,traps.c,do_exit,die,function
691,v5.9,arch/openrisc/mm,fault.c,do_exit,do_page_fault,function
692,v5.9,arch/parisc/kernel,traps.c,do_exit,die_if_kernel,function
693,v5.9,arch/powerpc/kernel,signal_32.c,do_exit,swapcontext,syscall
694,v5.9,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
695,v5.9,arch/powerpc/kernel,signal_64.c,do_exit,swapcontext,syscall
696,v5.9,arch/powerpc/kernel,traps.c,do_exit,oops_end,function
697,v5.9,arch/riscv/kernel,traps.c,do_exit,die,function
698,v5.9,arch/riscv/mm,fault.c,do_exit,do_page_fault,function
699,v5.9,arch/s390/kernel,dumpstack.c,do_exit,die,function
700,v5.9,arch/s390/kernel,nmi.c,do_exit,s390_handle_mcck,function
701,v5.9,arch/s390/kernel,process.c,do_exit,copy_thread,function
702,v5.9,arch/s390/kernel,traps.c,do_exit,default_trap_handler,function
703,v5.9,arch/s390/mm,fault.c,do_exit,do_no_context,function
704,v5.9,arch/s390/mm,fault.c,do_exit,do_low_address,function
705,v5.9,arch/sh/kernel,traps.c,do_exit,die,function
706,v5.9,arch/sh/mm,fault.c,do_exit,no_context,function
707,v5.9,arch/sparc/kernel,signal_32.c,do_exit,setup_frame,function
708,v5.9,arch/sparc/kernel,signal_32.c,do_exit,setup_rt_frame,function
709,v5.9,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
710,v5.9,arch/sparc/kernel,traps_32.c,do_exit,die_if_kernel,function
711,v5.9,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
712,v5.9,arch/sparc/kernel,traps_64.c,do_exit,die_if_kernel,function
713,v5.9,arch/sparc/kernel,windows.c,do_exit,try_to_clear_window_buffer,function
714,v5.9,arch/sparc/mm,fault_32.c,do_exit,do_sparc_fault,function
715,v5.9,arch/sparc/mm,tsb.c,do_exit,setup_tsb_params,function
716,v5.9,arch/x86/entry/vsyscall,vsyscall_64.c,do_exit,emulate_vsyscall,function
717,v5.9,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
718,v5.9,arch/x86/kernel,vm86_32.c,do_exit,save_v86_state,function
719,v5.9,arch/xtensa/kernel,traps.c,do_exit,die,function
720,v5.9,arch/xtensa/mm,fault.c,do_exit,bad_page_fault,function
721,v5.9,drivers/firmware,stratix10-svc.c,do_exit,svc_normal_to_secure_shm_thread,function
722,v5.9,drivers/soc/ti,wkup_m3_ipc.c,do_exit,wkup_m3_rproc_boot_thread,function
723,v5.9,fs,buffer.c,do_exit,bdflush,syscall
724,v5.9,include/linux,module.h,do_exit,module_put_and_exit,macro
725,v5.9,kernel,exit.c,do_exit,complete_and_exit,function
726,v5.9,kernel,exit.c,do_exit,exit,syscall
727,v5.9,kernel,exit.c,do_exit,do_group_exit,function
728,v5.9,kernel,kthread.c,do_exit,kthread,function
729,v5.9,kernel,kthread.c,do_exit,kthread,function
730,v5.9,kernel,kthread.c,do_exit,kthread,function
731,v5.9,kernel,module.c,do_exit,__module_put_and_exit,function
732,v5.9,kernel,pid_namespace.c,do_exit,reboot_pid_ns,function
733,v5.9,kernel,reboot.c,do_exit,reboot,syscall
734,v5.9,kernel,reboot.c,do_exit,reboot,syscall
735,v5.9,kernel,seccomp.c,do_exit,__secure_computing_strict,function
736,v5.9,kernel,seccomp.c,do_exit,__seccomp_filter,function
737,v5.9,kernel,umh.c,do_exit,call_usermodehelper_exec_async,function
738,v5.9,net/batman-adv,tp_meter.c,do_exit,batadv_tp_send,function
739,v5.9,kernel,fork.c,copy_process,fork_idle,function
740,v5.9,kernel,fork.c,copy_process,_do_fork,function
741,v5.10,kernel,fork.c,switch_task_namespaces,ksys_unshare,function
742,v5.10,kernel,nsproxy.c,switch_task_namespaces,exit_task_namespaces,function
743,v5.10,kernel,nsproxy.c,switch_task_namespaces,commit_nsset,function
744,v5.10,drivers/base,devtmpfs.c,ksys_unshare,devtmpfs_setup,function
745,v5.10,init,do_mounts_initrd.c,ksys_unshare,init_linuxrc,function
746,v5.10,kernel,fork.c,ksys_unshare,unshare,syscall
747,v5.10,kernel,exit.c,exit_task_namespaces,do_exit,function
748,v5.10,kernel,fork.c,exit_task_namespaces,copy_process,function
749,v5.10,kernel,nsproxy.c,commit_nsset,setns,syscall
750,v5.10,drivers/base,devtmpfs.c,devtmpfs_setup,devtmpfsd,function
751,v5.10,init,do_mounts_initrd.c,init_linuxrc,handle_initrd,function
752,v5.10,arch/alpha/kernel,traps.c,do_exit,die_if_kernel,function
753,v5.10,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
754,v5.10,arch/alpha/kernel,traps.c,do_exit,do_entUna,function
755,v5.10,arch/alpha/mm,fault.c,do_exit,do_page_fault,function
756,v5.10,arch/arm/kernel,traps.c,do_exit,oops_end,function
757,v5.10,arch/arm/mm,fault.c,do_exit,__do_kernel_fault,function
758,v5.10,arch/arm64/kernel,traps.c,do_exit,die,function
759,v5.10,arch/arm64/mm,fault.c,do_exit,die_kernel_fault,function
760,v5.10,arch/csky/abiv1,alignment.c,do_exit,csky_alignment,function
761,v5.10,arch/csky/kernel,traps.c,do_exit,die,function
762,v5.10,arch/h8300/kernel,traps.c,do_exit,die,function
763,v5.10,arch/h8300/mm,fault.c,do_exit,do_page_fault,function
764,v5.10,arch/hexagon/kernel,traps.c,do_exit,die,function
765,v5.10,arch/ia64/kernel,mca_drv.c,do_exit,mca_handler_bh,function
766,v5.10,arch/ia64/kernel,traps.c,do_exit,die,function
767,v5.10,arch/ia64/mm,fault.c,do_exit,ia64_do_page_fault,function
